406	34597	16.06.2025 03:49:00 UTC-05:00	Are you really looking for just the btc...?
408	36669	05.08.2025 11:40:21 UTC-05:00	Equivalent of 25 btc
409	36670	05.08.2025 11:40:21 UTC-05:00	Correct
410	36671	05.08.2025 11:40:21 UTC-05:00	Depends how you look at it.
411	38731	15.09.2025 21:24:36 UTC-05:00	Yes
413	42080	31.12.2025 22:15:02 UTC-05:00	.
414	42081	31.12.2025 22:16:15 UTC-05:00	..
415	42082	31.12.2025 22:17:05 UTC-05:00	...
416	42083	31.12.2025 22:18:07 UTC-05:00	....
417	42084	31.12.2025 22:19:05 UTC-05:00	.....
419	43102	04.01.2026 03:12:18 UTC-05:00	At least prime number is very important to get any further.
420	47633	03.03.2026 20:11:55 UTC-05:00	👆🫡
421	47634	03.03.2026 20:12:28 UTC-05:00	Hi all 👋🏻
423	47640	03.03.2026 20:18:06 UTC-05:00	Everyone still having fun?
424	47646	03.03.2026 20:19:39 UTC-05:00	Jacque was quite an inspiring lad I'd say.
425	47650	03.03.2026 20:21:38 UTC-05:00	It's kinda of a pvp zone here. Sort of a rust server with both nice and toxic units.
426	47654	03.03.2026 20:22:42 UTC-05:00	Maybe, Cartman's quote about chatroulette fits too.
427	47655	03.03.2026 20:23:27 UTC-05:00	🤐
428	47657	03.03.2026 20:27:00 UTC-05:00	Looks at gnomad. 👀
429	47660	03.03.2026 20:29:05 UTC-05:00	Bingo
431	47664	03.03.2026 20:31:09 UTC-05:00	🤷‍♂️
432	47666	03.03.2026 20:32:01 UTC-05:00	I suppose that could get you far in real life.
434	47672	03.03.2026 20:35:22 UTC-05:00	I'm going to rewatch episode 3.5 with  the better half.
435	47674	03.03.2026 20:36:04 UTC-05:00	Nope. You're not the first to ask.
436	47675	03.03.2026 20:37:14 UTC-05:00	Cheers all, good luck again 👋🏻!
438	48479	13.04.2026 18:29:44 UTC-05:00	No hints 🤡
439	48737	21.04.2026 16:16:46 UTC-05:00	Equivalent of 25 btc
440	48750	22.04.2026 17:00:22 UTC-05:00	Equivalent of 25 btc
441	50206	24.05.2026 15:50:07 UTC-05:00	The puzzle talks for me.
442	50334	28.05.2026 06:41:02 UTC-05:00	Ah, ofcourse. The puzzle is still valid!
443	50340	28.05.2026 08:34:18 UTC-05:00	🫡🥳
444	50931	09.06.2026 18:38:35 UTC-05:00	The puzzle talks for me.
